Dates/Times,Probability,Random Number,Occupancy,Comfort Range
2018-02-28 20:00:00,0.85,0.376021483413696,1,0.744559244235983
2018-02-28 21:00:00,0.858,0.425307048774453,1,0.704410639488155
2018-02-28 22:00:00,0.883,0.562509928779764,1,0.57939751217929
2018-02-28 23:00:00,0.85,0.561288172756396,1,0.744559244235983
2018-03-01 00:00:00,0.875,0.402802382271107,1,0.619332165310242
2018-03-01 01:00:00,0.817,0.71198225229458,1,0.911042403018903
2018-03-01 02:00:00,0.867,0.479773314841396,1,0.65933064441979
2018-03-01 03:00:00,0.783,0.087429948095146,1,1.08429563861825
2018-03-01 04:00:00,0.8,0.448381377458662,1,0.997427545045643
2018-03-01 05:00:00,0.708,0.409655797686118,1,1.47457775634821
2018-03-01 06:00:00,0.767,0.301288981703324,1,1.16653818329121
2018-03-01 07:00:00,0.683,0.591957772635962,1,1.60776371104077
2018-03-01 08:00:00,0.658,0.004944168860208,1,1.74281597973045
2018-03-01 09:00:00,0.5,0.448634542714734,1,2.65546614652197
2018-03-01 10:00:00,0.517,0.784235821532955,0,2.55108439240501
2018-03-01 11:00:00,0.358,0.393779397622221,0,3.61882242827303
2018-03-01 12:00:00,0.225,0.359159382782816,0,4.77691809373729
2018-03-01 13:00:00,0.167,0.996157963736914,0,5.44057117108711
2018-03-01 14:00:00,0.192,0.531362399455099,0,5.13654636164575
2018-03-01 15:00:00,0.25,0.126799347241184,1,4.52892551054034
2018-03-01 16:00:00,0.542,0.033923154494808,1,2.40074873657985
2018-03-01 17:00:00,0.642,0.273124191543926,1,1.83032817992527
2018-03-01 18:00:00,0.608,0.356426156934684,1,2.01940702659018
2018-03-01 19:00:00,0.692,0.877381000281667,0,1.55961252601555
2018-03-01 20:00:00,0.85,0.766503413029858,1,0.744559244235983
2018-03-01 21:00:00,0.858,0.157719341550732,1,0.704410639488155
2018-03-01 22:00:00,0.883,0.388028270183714,1,0.57939751217929
2018-03-01 23:00:00,0.85,0.174249130446681,1,0.744559244235983
2018-03-02 00:00:00,0.875,0.379708392688772,1,0.619332165310242
2018-03-02 01:00:00,0.817,0.949476152859499,0,0.911042403018903
2018-03-02 02:00:00,0.867,0.578942696338338,1,0.65933064441979
2018-03-02 03:00:00,0.783,0.587533294650139,1,1.08429563861825
2018-03-02 04:00:00,0.8,0.818868932226477,0,0.997427545045643
2018-03-02 05:00:00,0.708,0.76418023603087,0,1.47457775634821
2018-03-02 06:00:00,0.767,0.532108360676736,1,1.16653818329121
2018-03-02 07:00:00,0.683,0.991398473256642,0,1.60776371104077
2018-03-02 08:00:00,0.658,0.2061114906613,1,1.74281597973045
2018-03-02 09:00:00,0.5,0.866741368793415,0,2.65546614652197
2018-03-02 10:00:00,0.517,0.132603664149031,1,2.55108439240501
2018-03-02 11:00:00,0.358,0.270354273751989,1,3.61882242827303
2018-03-02 12:00:00,0.225,0.845511087677169,0,4.77691809373729
2018-03-02 13:00:00,0.167,0.950880339272383,0,5.44057117108711
2018-03-02 14:00:00,0.192,0.287385378129107,0,5.13654636164575
2018-03-02 15:00:00,0.25,0.009424500988412,1,4.52892551054034
2018-03-02 16:00:00,0.542,0.497421218798455,1,2.40074873657985
2018-03-02 17:00:00,0.642,0.058670800654668,1,1.83032817992527
2018-03-02 18:00:00,0.608,0.846345916531639,0,2.01940702659018
2018-03-02 19:00:00,0.692,0.987490960325726,0,1.55961252601555
2018-03-02 20:00:00,0.85,0.283946176577874,1,0.744559244235983
2018-03-02 21:00:00,0.858,0.711794043029157,1,0.704410639488155
2018-03-02 22:00:00,0.883,0.168258226359242,1,0.57939751217929
2018-03-02 23:00:00,0.85,0.25938113514236,1,0.744559244235983
2018-03-03 00:00:00,0.875,0.448924567295231,1,0.619332165310242
2018-03-03 01:00:00,0.817,0.114121253315472,1,0.911042403018903
2018-03-03 02:00:00,0.867,0.727814999083014,1,0.65933064441979
2018-03-03 03:00:00,0.783,0.736449043305631,1,1.08429563861825
2018-03-03 04:00:00,0.8,0.308667825083049,1,0.997427545045643
2018-03-03 05:00:00,0.708,0.236557325219629,1,1.47457775634821
2018-03-03 06:00:00,0.767,0.556870711315603,1,1.16653818329121
2018-03-03 07:00:00,0.683,0.385491852082831,1,1.60776371104077
2018-03-03 08:00:00,0.658,0.211764474100875,1,1.74281597973045
2018-03-03 09:00:00,0.5,0.298061011527702,1,2.65546614652197
2018-03-03 10:00:00,0.517,0.631003078591118,0,2.55108439240501
2018-03-03 11:00:00,0.358,0.794823928822979,0,3.61882242827303
2018-03-03 12:00:00,0.225,0.064643418722586,1,4.77691809373729
2018-03-03 13:00:00,0.167,0.02410467632014,1,5.44057117108711
2018-03-03 14:00:00,0.192,0.961274269431025,0,5.13654636164575
2018-03-03 15:00:00,0.25,0.449362904586481,0,4.52892551054034
2018-03-03 16:00:00,0.542,0.207710329067704,1,2.40074873657985
2018-03-03 17:00:00,0.642,0.297301241341642,1,1.83032817992527
2018-03-03 18:00:00,0.608,0.943245211053404,0,2.01940702659018
2018-03-03 19:00:00,0.692,0.392099411655571,1,1.55961252601555
2018-03-03 20:00:00,0.85,0.345693558183569,1,0.744559244235983
2018-03-03 21:00:00,0.858,0.924659723813546,0,0.704410639488155
2018-03-03 22:00:00,0.883,0.281207572329752,1,0.57939751217929
2018-03-03 23:00:00,0.85,0.380453365418917,1,0.744559244235983
2018-03-04 00:00:00,0.875,0.513652246085367,1,0.619332165310242
2018-03-04 01:00:00,0.817,0.539342572309838,1,0.911042403018903
2018-03-04 02:00:00,0.867,0.450409338369342,1,0.65933064441979
2018-03-04 03:00:00,0.783,0.593560674766986,1,1.08429563861825
2018-03-04 04:00:00,0.8,0.021751508035268,1,0.997427545045643
2018-03-04 05:00:00,0.708,0.36503271332213,1,1.47457775634821
2018-03-04 06:00:00,0.767,0.774382521356152,0,1.16653818329121
2018-03-04 07:00:00,0.683,0.030932468274694,1,1.60776371104077
2018-03-04 08:00:00,0.658,0.825508795094471,0,1.74281597973045
2018-03-04 09:00:00,0.5,0.49733047342248,1,2.65546614652197
2018-03-04 10:00:00,0.517,0.326893439051603,1,2.55108439240501
2018-03-04 11:00:00,0.358,0.678009086642811,0,3.61882242827303
2018-03-04 12:00:00,0.225,0.863658703548812,0,4.77691809373729
2018-03-04 13:00:00,0.167,0.638818621675063,0,5.44057117108711
2018-03-04 14:00:00,0.192,0.475587912564305,0,5.13654636164575
2018-03-04 15:00:00,0.25,0.456278073783977,0,4.52892551054034
2018-03-04 16:00:00,0.542,0.085081869223808,1,2.40074873657985
2018-03-04 17:00:00,0.642,0.611862852312759,1,1.83032817992527
2018-03-04 18:00:00,0.608,0.696946460146938,0,2.01940702659018
2018-03-04 19:00:00,0.692,0.988372113382622,0,1.55961252601555
2018-03-04 20:00:00,0.85,0.648321902780058,1,0.744559244235983
2018-03-04 21:00:00,0.858,0.440956099832869,1,0.704410639488155
2018-03-04 22:00:00,0.883,0.444705378946223,1,0.57939751217929
2018-03-04 23:00:00,0.85,0.292793540571385,1,0.744559244235983
2018-03-05 00:00:00,0.875,0.267062802424952,1,0.619332165310242
2018-03-05 01:00:00,0.817,0.643583327819372,1,0.911042403018903
2018-03-05 02:00:00,0.867,0.602338574566873,1,0.65933064441979
2018-03-05 03:00:00,0.783,0.128885558829701,1,1.08429563861825
2018-03-05 04:00:00,0.8,0.984148618481631,0,0.997427545045643
2018-03-05 05:00:00,0.708,0.282411381019139,1,1.47457775634821
2018-03-05 06:00:00,0.767,0.487113986072382,1,1.16653818329121
2018-03-05 07:00:00,0.683,0.678367722716317,1,1.60776371104077
2018-03-05 08:00:00,0.658,0.28577896830424,1,1.74281597973045
2018-03-05 09:00:00,0.5,0.132968718650891,1,2.65546614652197
2018-03-05 10:00:00,0.517,0.22718591542296,1,2.55108439240501
2018-03-05 11:00:00,0.358,0.865301167064666,0,3.61882242827303
2018-03-05 12:00:00,0.225,0.478007217544696,0,4.77691809373729
2018-03-05 13:00:00,0.167,0.085888106292999,1,5.44057117108711
2018-03-05 14:00:00,0.192,0.640507221121985,0,5.13654636164575
2018-03-05 15:00:00,0.25,0.442610895743253,0,4.52892551054034
2018-03-05 16:00:00,0.542,0.52409222986073,1,2.40074873657985
2018-03-05 17:00:00,0.642,0.162232966137917,1,1.83032817992527
2018-03-05 18:00:00,0.608,0.438551979658114,1,2.01940702659018
2018-03-05 19:00:00,0.692,0.08903441272596,1,1.55961252601555
2018-03-05 20:00:00,0.85,0.037348396103188,1,0.744559244235983
2018-03-05 21:00:00,0.858,0.236429226822119,1,0.704410639488155
2018-03-05 22:00:00,0.883,0.840322463240236,1,0.57939751217929
2018-03-05 23:00:00,0.85,0.983120751064612,0,0.744559244235983
2018-03-06 00:00:00,0.875,0.213738758356516,1,0.619332165310242
2018-03-06 01:00:00,0.817,0.096366553935916,1,0.911042403018903
2018-03-06 02:00:00,0.867,0.47346800173962,1,0.65933064441979
2018-03-06 03:00:00,0.783,0.778975150278351,1,1.08429563861825
2018-03-06 04:00:00,0.8,0.160441824988907,1,0.997427545045643
2018-03-06 05:00:00,0.708,0.053632690861598,1,1.47457775634821
2018-03-06 06:00:00,0.767,0.873507589369371,0,1.16653818329121
2018-03-06 07:00:00,0.683,0.322699302311322,1,1.60776371104077
2018-03-06 08:00:00,0.658,0.266939158784921,1,1.74281597973045
2018-03-06 09:00:00,0.5,0.043342302769652,1,2.65546614652197
2018-03-06 10:00:00,0.517,0.953380309298288,0,2.55108439240501
2018-03-06 11:00:00,0.358,0.549654473137386,0,3.61882242827303
2018-03-06 12:00:00,0.225,0.049759207632605,1,4.77691809373729
2018-03-06 13:00:00,0.167,0.821037233040029,0,5.44057117108711
2018-03-06 14:00:00,0.192,0.328975402140881,0,5.13654636164575
2018-03-06 15:00:00,0.25,0.703221634223644,0,4.52892551054034
2018-03-06 16:00:00,0.542,0.804574361311883,0,2.40074873657985
2018-03-06 17:00:00,0.642,0.371132650967691,1,1.83032817992527
2018-03-06 18:00:00,0.608,0.956111608588403,0,2.01940702659018
2018-03-06 19:00:00,0.692,0.722744860580537,0,1.55961252601555
2018-03-06 20:00:00,0.85,0.599887028344651,1,0.744559244235983
2018-03-06 21:00:00,0.858,0.796409160156101,1,0.704410639488155
2018-03-06 22:00:00,0.883,0.555163996112346,1,0.57939751217929
2018-03-06 23:00:00,0.85,0.315224612840893,1,0.744559244235983
2018-03-07 00:00:00,0.875,0.618799144484033,1,0.619332165310242
2018-03-07 01:00:00,0.817,0.907401055047176,0,0.911042403018903
2018-03-07 02:00:00,0.867,0.8928075523699,0,0.65933064441979
2018-03-07 03:00:00,0.783,0.204659320714615,1,1.08429563861825
2018-03-07 04:00:00,0.8,0.439150727342744,1,0.997427545045643
2018-03-07 05:00:00,0.708,0.714484157551534,0,1.47457775634821
2018-03-07 06:00:00,0.767,0.765054465784002,1,1.16653818329121
2018-03-07 07:00:00,0.683,0.638453077467973,1,1.60776371104077
2018-03-07 08:00:00,0.658,0.056020762381588,1,1.74281597973045
2018-03-07 09:00:00,0.5,0.601454983046185,0,2.65546614652197
2018-03-07 10:00:00,0.517,0.006158716198522,1,2.55108439240501
2018-03-07 11:00:00,0.358,0.086294284091793,1,3.61882242827303
2018-03-07 12:00:00,0.225,0.089312987258427,1,4.77691809373729
2018-03-07 13:00:00,0.167,0.411253422575194,0,5.44057117108711
2018-03-07 14:00:00,0.192,0.234089938428557,0,5.13654636164575
2018-03-07 15:00:00,0.25,0.177592339366931,1,4.52892551054034
2018-03-07 16:00:00,0.542,0.886767970099409,0,2.40074873657985
2018-03-07 17:00:00,0.642,0.663642125812547,0,1.83032817992527
2018-03-07 18:00:00,0.608,0.661989287385896,0,2.01940702659018
2018-03-07 19:00:00,0.692,0.139844107110887,1,1.55961252601555
2018-03-07 20:00:00,0.85,0.777740758945219,1,0.744559244235983
2018-03-07 21:00:00,0.858,0.531069422794773,1,0.704410639488155
2018-03-07 22:00:00,0.883,0.545634111046217,1,0.57939751217929
2018-03-07 23:00:00,0.85,0.101980906494209,1,0.744559244235983
2018-03-08 00:00:00,0.875,0.112027982607268,1,0.619332165310242
2018-03-08 01:00:00,0.817,0.426029570283718,1,0.911042403018903
2018-03-08 02:00:00,0.867,0.902690543786345,0,0.65933064441979
2018-03-08 03:00:00,0.783,0.524143906861757,1,1.08429563861825
2018-03-08 04:00:00,0.8,0.74640969578654,1,0.997427545045643
2018-03-08 05:00:00,0.708,0.401243775651906,1,1.47457775634821
2018-03-08 06:00:00,0.767,0.236703058333374,1,1.16653818329121
2018-03-08 07:00:00,0.683,0.446691771249335,1,1.60776371104077
2018-03-08 08:00:00,0.658,0.211342567006082,1,1.74281597973045
2018-03-08 09:00:00,0.5,0.539920654808612,0,2.65546614652197
2018-03-08 10:00:00,0.517,0.940420532590943,0,2.55108439240501
2018-03-08 11:00:00,0.358,0.239433887202529,1,3.61882242827303
2018-03-08 12:00:00,0.225,0.248744381294598,0,4.77691809373729
2018-03-08 13:00:00,0.167,0.758212681282978,0,5.44057117108711
2018-03-08 14:00:00,0.192,0.682333955931558,0,5.13654636164575
2018-03-08 15:00:00,0.25,0.752743231467607,0,4.52892551054034
2018-03-08 16:00:00,0.542,0.490404719695227,1,2.40074873657985
2018-03-08 17:00:00,0.642,0.710453866880051,0,1.83032817992527
2018-03-08 18:00:00,0.608,0.429637367652175,1,2.01940702659018
2018-03-08 19:00:00,0.692,0.644597210553522,1,1.55961252601555
2018-03-08 20:00:00,0.85,0.898361533352595,0,0.744559244235983
2018-03-08 21:00:00,0.858,0.137462123808955,1,0.704410639488155
2018-03-08 22:00:00,0.883,0.0338431397262,1,0.57939751217929
2018-03-08 23:00:00,0.85,0.807592950425661,1,0.744559244235983
2018-03-09 00:00:00,0.875,0.264750021061075,1,0.619332165310242
2018-03-09 01:00:00,0.817,0.080590223700711,1,0.911042403018903
2018-03-09 02:00:00,0.867,0.472105598797786,1,0.65933064441979
2018-03-09 03:00:00,0.783,0.885080509369998,0,1.08429563861825
2018-03-09 04:00:00,0.8,0.639727528246826,1,0.997427545045643
2018-03-09 05:00:00,0.708,0.64195627190068,1,1.47457775634821
2018-03-09 06:00:00,0.767,0.737436149368309,1,1.16653818329121
2018-03-09 07:00:00,0.683,0.198114248313108,1,1.60776371104077
2018-03-09 08:00:00,0.658,0.764418938338636,0,1.74281597973045
2018-03-09 09:00:00,0.5,0.364926164042422,1,2.65546614652197
2018-03-09 10:00:00,0.517,0.466683421481954,1,2.55108439240501
2018-03-09 11:00:00,0.358,0.482667162218275,0,3.61882242827303
2018-03-09 12:00:00,0.225,0.980837445006762,0,4.77691809373729
2018-03-09 13:00:00,0.167,0.046166790754603,1,5.44057117108711
2018-03-09 14:00:00,0.192,0.82331420675075,0,5.13654636164575
2018-03-09 15:00:00,0.25,0.592144453971201,0,4.52892551054034
2018-03-09 16:00:00,0.542,0.103472512413604,1,2.40074873657985
2018-03-09 17:00:00,0.642,0.530736775025023,1,1.83032817992527
2018-03-09 18:00:00,0.608,0.14929233868086,1,2.01940702659018
2018-03-09 19:00:00,0.692,0.621979369496898,1,1.55961252601555
2018-03-09 20:00:00,0.85,0.474820637323705,1,0.744559244235983
2018-03-09 21:00:00,0.858,0.71468346540453,1,0.704410639488155
2018-03-09 22:00:00,0.883,0.38263562890489,1,0.57939751217929
2018-03-09 23:00:00,0.85,0.831973292044803,1,0.744559244235983
2018-03-10 00:00:00,0.875,0.112513583764793,1,0.619332165310242
2018-03-10 01:00:00,0.817,0.573220576703173,1,0.911042403018903
2018-03-10 02:00:00,0.867,0.872895607886445,0,0.65933064441979
2018-03-10 03:00:00,0.783,0.122049034840709,1,1.08429563861825
2018-03-10 04:00:00,0.8,0.892682717392363,0,0.997427545045643
2018-03-10 05:00:00,0.708,0.082373553579805,1,1.47457775634821
2018-03-10 06:00:00,0.767,0.482990911788811,1,1.16653818329121
2018-03-10 07:00:00,0.683,0.720076256039535,0,1.60776371104077
2018-03-10 08:00:00,0.658,0.414817345781492,1,1.74281597973045
2018-03-10 09:00:00,0.5,0.883035304228934,0,2.65546614652197
2018-03-10 10:00:00,0.517,0.77484836046583,0,2.55108439240501
2018-03-10 11:00:00,0.358,0.3284685130116,1,3.61882242827303
2018-03-10 12:00:00,0.225,0.528733679348595,0,4.77691809373729
2018-03-10 13:00:00,0.167,0.41611506210168,0,5.44057117108711
2018-03-10 14:00:00,0.192,0.198147560278089,0,5.13654636164575
2018-03-10 15:00:00,0.25,0.495163600284476,0,4.52892551054034
2018-03-10 16:00:00,0.542,0.023926339807133,1,2.40074873657985
2018-03-10 17:00:00,0.642,0.755150826128258,0,1.83032817992527
2018-03-10 18:00:00,0.608,0.337087416315507,1,2.01940702659018
2018-03-10 19:00:00,0.692,0.92389055204631,0,1.55961252601555
2018-03-10 20:00:00,0.85,0.048115777023099,1,0.744559244235983
2018-03-10 21:00:00,0.858,0.539945938292058,1,0.704410639488155
2018-03-10 22:00:00,0.883,0.09578739895301,1,0.57939751217929
2018-03-10 23:00:00,0.85,0.565365380838566,1,0.744559244235983
2018-03-11 00:00:00,0.875,0.432323549044062,1,0.619332165310242
2018-03-11 01:00:00,0.817,0.446300404701824,1,0.911042403018903
2018-03-11 02:00:00,0.867,0.715499639574674,1,0.65933064441979
2018-03-11 03:00:00,0.783,0.648582066716371,1,1.08429563861825
2018-03-11 04:00:00,0.8,0.498406613894876,1,0.997427545045643
2018-03-11 05:00:00,0.708,0.044269078396977,1,1.47457775634821
2018-03-11 06:00:00,0.767,0.056074923210957,1,1.16653818329121
2018-03-11 07:00:00,0.683,0.584386218817903,1,1.60776371104077
2018-03-11 08:00:00,0.658,0.787036679298328,0,1.74281597973045
2018-03-11 09:00:00,0.5,0.471917273158222,1,2.65546614652197
2018-03-11 10:00:00,0.517,0.061640270290631,1,2.55108439240501
2018-03-11 11:00:00,0.358,0.069285909454243,1,3.61882242827303
2018-03-11 12:00:00,0.225,0.619117249575444,0,4.77691809373729
2018-03-11 13:00:00,0.167,0.070860115133954,1,5.44057117108711
2018-03-11 14:00:00,0.192,0.253921668659231,0,5.13654636164575
2018-03-11 15:00:00,0.25,0.129690682773391,1,4.52892551054034
2018-03-11 16:00:00,0.542,0.713833386614659,0,2.40074873657985
2018-03-11 17:00:00,0.642,0.024820076912479,1,1.83032817992527
2018-03-11 18:00:00,0.608,0.96598077321223,0,2.01940702659018
2018-03-11 19:00:00,0.692,0.667687907640771,1,1.55961252601555
2018-03-11 20:00:00,0.85,0.027600024320883,1,0.744559244235983
2018-03-11 21:00:00,0.858,0.753837519312528,1,0.704410639488155
2018-03-11 22:00:00,0.883,0.388552610474727,1,0.57939751217929
2018-03-11 23:00:00,0.85,0.222308904411604,1,0.744559244235983
2018-03-12 00:00:00,0.875,0.769641148459818,1,0.619332165310242
2018-03-12 01:00:00,0.817,0.501845734808108,1,0.911042403018903
2018-03-12 02:00:00,0.867,0.720048587833715,1,0.65933064441979
2018-03-12 03:00:00,0.783,0.203297647720968,1,1.08429563861825
2018-03-12 04:00:00,0.8,0.721431842905207,1,0.997427545045643
2018-03-12 05:00:00,0.708,0.819675088674026,0,1.47457775634821
2018-03-12 06:00:00,0.767,0.799284847381584,0,1.16653818329121
2018-03-12 07:00:00,0.683,0.599232283716508,1,1.60776371104077
2018-03-12 08:00:00,0.658,0.79773166661134,0,1.74281597973045
2018-03-12 09:00:00,0.5,0.580743120761431,0,2.65546614652197
2018-03-12 10:00:00,0.517,0.754964994331489,0,2.55108439240501
2018-03-12 11:00:00,0.358,0.212772318940878,1,3.61882242827303
2018-03-12 12:00:00,0.225,0.864164424718252,0,4.77691809373729
2018-03-12 13:00:00,0.167,0.429657098993324,0,5.44057117108711
2018-03-12 14:00:00,0.192,0.037121413600569,1,5.13654636164575
2018-03-12 15:00:00,0.25,0.425306628888802,0,4.52892551054034
2018-03-12 16:00:00,0.542,0.547957138563177,0,2.40074873657985
2018-03-12 17:00:00,0.642,0.028344248984889,1,1.83032817992527
2018-03-12 18:00:00,0.608,0.071372066810898,1,2.01940702659018
2018-03-12 19:00:00,0.692,0.316630180947949,1,1.55961252601555
2018-03-12 20:00:00,0.85,0.117084223769933,1,0.744559244235983
2018-03-12 21:00:00,0.858,0.830466020321912,1,0.704410639488155
2018-03-12 22:00:00,0.883,0.044696108306716,1,0.57939751217929
2018-03-12 23:00:00,0.85,0.393393464707358,1,0.744559244235983
2018-03-13 00:00:00,0.875,0.888190596882137,0,0.619332165310242
2018-03-13 01:00:00,0.817,0.151916580950878,1,0.911042403018903
2018-03-13 02:00:00,0.867,0.558851267369366,1,0.65933064441979
2018-03-13 03:00:00,0.783,0.816782722711729,0,1.08429563861825
2018-03-13 04:00:00,0.8,0.460115667316251,1,0.997427545045643
2018-03-13 05:00:00,0.708,0.153551095958856,1,1.47457775634821
2018-03-13 06:00:00,0.767,0.215223417881093,1,1.16653818329121
2018-03-13 07:00:00,0.683,0.401715230674413,1,1.60776371104077
2018-03-13 08:00:00,0.658,0.914747246789734,0,1.74281597973045
2018-03-13 09:00:00,0.5,0.6758492221098,0,2.65546614652197
2018-03-13 10:00:00,0.517,0.63197775734757,0,2.55108439240501
2018-03-13 11:00:00,0.358,0.550145680621253,0,3.61882242827303
2018-03-13 12:00:00,0.225,0.103635420202122,1,4.77691809373729
2018-03-13 13:00:00,0.167,0.876127972452635,0,5.44057117108711
2018-03-13 14:00:00,0.192,0.651021699078037,0,5.13654636164575
2018-03-13 15:00:00,0.25,0.961020733454193,0,4.52892551054034
2018-03-13 16:00:00,0.542,0.219030156748266,1,2.40074873657985
2018-03-13 17:00:00,0.642,0.655915144739536,0,1.83032817992527
2018-03-13 18:00:00,0.608,0.523764604868326,1,2.01940702659018
2018-03-13 19:00:00,0.692,0.040945144622034,1,1.55961252601555
2018-03-13 20:00:00,0.85,0.48166155607051,1,0.744559244235983
2018-03-13 21:00:00,0.858,0.161037791732223,1,0.704410639488155
2018-03-13 22:00:00,0.883,0.576540452993167,1,0.57939751217929
2018-03-13 23:00:00,0.85,0.807029380507951,1,0.744559244235983
2018-03-14 00:00:00,0.875,0.52525115113521,1,0.619332165310242
2018-03-14 01:00:00,0.817,0.071885079598604,1,0.911042403018903
2018-03-14 02:00:00,0.867,0.907989082706522,0,0.65933064441979
2018-03-14 03:00:00,0.783,0.402809464042502,1,1.08429563861825
2018-03-14 04:00:00,0.8,0.112868084182881,1,0.997427545045643
2018-03-14 05:00:00,0.708,0.724932716631536,0,1.47457775634821
2018-03-14 06:00:00,0.767,0.672067514620742,1,1.16653818329121
2018-03-14 07:00:00,0.683,0.317456388131509,1,1.60776371104077
2018-03-14 08:00:00,0.658,0.344303109140443,1,1.74281597973045
2018-03-14 09:00:00,0.5,0.490991965564119,1,2.65546614652197
2018-03-14 10:00:00,0.517,0.546538763047154,0,2.55108439240501
2018-03-14 11:00:00,0.358,0.668208565482146,0,3.61882242827303
2018-03-14 12:00:00,0.225,0.768299040873347,0,4.77691809373729
2018-03-14 13:00:00,0.167,0.632815634160555,0,5.44057117108711
2018-03-14 14:00:00,0.192,0.626683785154484,0,5.13654636164575
2018-03-14 15:00:00,0.25,0.98339273104376,0,4.52892551054034
2018-03-14 16:00:00,0.542,0.167664363242887,1,2.40074873657985
2018-03-14 17:00:00,0.642,0.988210999892187,0,1.83032817992527
2018-03-14 18:00:00,0.608,0.311152052144557,1,2.01940702659018
2018-03-14 19:00:00,0.692,0.56588463862911,1,1.55961252601555
2018-03-14 20:00:00,0.85,0.241515069481007,1,0.744559244235983
2018-03-14 21:00:00,0.858,0.171727971863326,1,0.704410639488155
2018-03-14 22:00:00,0.883,0.774215795445981,1,0.57939751217929
2018-03-14 23:00:00,0.85,0.516747396836619,1,0.744559244235983
2018-03-15 00:00:00,0.875,0.731936956374137,1,0.619332165310242
2018-03-15 01:00:00,0.817,0.347641409234705,1,0.911042403018903
2018-03-15 02:00:00,0.867,0.819369397097456,1,0.65933064441979
2018-03-15 03:00:00,0.783,0.906006896394715,0,1.08429563861825
2018-03-15 04:00:00,0.8,0.781474161211831,1,0.997427545045643
2018-03-15 05:00:00,0.708,0.943489905330004,0,1.47457775634821
2018-03-15 06:00:00,0.767,0.593718495144212,1,1.16653818329121
2018-03-15 07:00:00,0.683,0.740442280053831,0,1.60776371104077
2018-03-15 08:00:00,0.658,0.168240188267579,1,1.74281597973045
2018-03-15 09:00:00,0.5,0.456477518595052,1,2.65546614652197
2018-03-15 10:00:00,0.517,0.680073381138984,0,2.55108439240501
2018-03-15 11:00:00,0.358,0.520639721206516,0,3.61882242827303
2018-03-15 12:00:00,0.225,0.27519123001589,0,4.77691809373729
2018-03-15 13:00:00,0.167,0.371020391248458,0,5.44057117108711
2018-03-15 14:00:00,0.192,0.612485616605667,0,5.13654636164575
2018-03-15 15:00:00,0.25,0.491682168428396,0,4.52892551054034
2018-03-15 16:00:00,0.542,0.434898571930047,1,2.40074873657985
2018-03-15 17:00:00,0.642,0.19084143789214,1,1.83032817992527
2018-03-15 18:00:00,0.608,0.04273345248469,1,2.01940702659018
2018-03-15 19:00:00,0.692,0.286500847442162,1,1.55961252601555
2018-03-15 20:00:00,0.85,0.84004992418077,1,0.744559244235983
2018-03-15 21:00:00,0.858,0.526410892762678,1,0.704410639488155
2018-03-15 22:00:00,0.883,0.607234125265542,1,0.57939751217929
2018-03-15 23:00:00,0.85,0.332086140725826,1,0.744559244235983
2018-03-16 00:00:00,0.875,0.4608623167798,1,0.619332165310242
2018-03-16 01:00:00,0.817,0.208547332926318,1,0.911042403018903
2018-03-16 02:00:00,0.867,0.904921827688548,0,0.65933064441979
2018-03-16 03:00:00,0.783,0.948410500792018,0,1.08429563861825
2018-03-16 04:00:00,0.8,0.169968668332664,1,0.997427545045643
2018-03-16 05:00:00,0.708,0.907050599237023,0,1.47457775634821
2018-03-16 06:00:00,0.767,0.788310144335352,0,1.16653818329121
2018-03-16 07:00:00,0.683,0.54508481299552,1,1.60776371104077
2018-03-16 08:00:00,0.658,0.614054987268871,1,1.74281597973045
2018-03-16 09:00:00,0.5,0.376561910628277,1,2.65546614652197
2018-03-16 10:00:00,0.517,0.582746750102355,0,2.55108439240501
2018-03-16 11:00:00,0.358,0.363244503486793,0,3.61882242827303
2018-03-16 12:00:00,0.225,0.672773767289136,0,4.77691809373729
2018-03-16 13:00:00,0.167,0.637096762850515,0,5.44057117108711
2018-03-16 14:00:00,0.192,0.98950216113621,0,5.13654636164575
2018-03-16 15:00:00,0.25,0.47349203795222,0,4.52892551054034
2018-03-16 16:00:00,0.542,0.2460803966907,1,2.40074873657985
2018-03-16 17:00:00,0.642,0.607450812900591,1,1.83032817992527
2018-03-16 18:00:00,0.608,0.886345232611787,0,2.01940702659018
2018-03-16 19:00:00,0.692,0.425697563092159,1,1.55961252601555
2018-03-16 20:00:00,0.85,0.770199792835737,1,0.744559244235983
2018-03-16 21:00:00,0.858,0.75741003067369,1,0.704410639488155
2018-03-16 22:00:00,0.883,0.903171769612022,0,0.57939751217929
2018-03-16 23:00:00,0.85,0.336981285904078,1,0.744559244235983
2018-03-17 00:00:00,0.875,0.927239462483917,0,0.619332165310242
2018-03-17 01:00:00,0.817,0.132220494709601,1,0.911042403018903
2018-03-17 02:00:00,0.867,0.039149919988552,1,0.65933064441979
2018-03-17 03:00:00,0.783,0.174464912051974,1,1.08429563861825
2018-03-17 04:00:00,0.8,0.404121125897962,1,0.997427545045643
2018-03-17 05:00:00,0.708,0.167612571306725,1,1.47457775634821
2018-03-17 06:00:00,0.767,0.058566982947139,1,1.16653818329121
2018-03-17 07:00:00,0.683,0.462656169741774,1,1.60776371104077
2018-03-17 08:00:00,0.658,0.811843755809725,0,1.74281597973045
2018-03-17 09:00:00,0.5,0.491589361243989,1,2.65546614652197
2018-03-17 10:00:00,0.517,0.399127097312876,1,2.55108439240501
